log_price,popularity_score,price_ratio,category_price_index,specification_density,category_level_1_Electronics,category_level_1_Home&Kitchen,category_level_1_OfficeProducts,category_level_1_Other,is_branded_1
2.301637954737697,1.2080127335714979,0.46973562303422683,2.8972793023334487,0.33014025358965676,1.0,0.0,0.0,0.0,1.0
0.08746245946689045,0.05880991192585537,0.9499302341008528,-0.35594939208573806,-1.0874007777094017,0.0,1.0,0.0,0.0,1.0
0.4281655599916687,-1.3639356505755575,-0.34248371950429757,-0.29058792183875126,-0.7505978046576801,1.0,0.0,0.0,0.0,0.0
-0.458004939355909,-2.1028100722415815,-0.6423093931626914,-0.4445118099994631,-0.23380104120731338,0.0,1.0,0.0,0.0,1.0
-0.1961965669707177,1.5035154317894524,-0.3791826419073179,-0.14849172416494805,2.362482656512632,0.0,0.0,0.0,0.0,0.0
-1.2682480375632676,0.6075892850747758,-0.32234287440848863,-0.4400731173355087,-0.2765664513584419,0.0,0.0,0.0,0.0,1.0
-0.22522807035557543,0.38028099499315504,-0.023865278975214753,-0.41499100402822137,-0.589683096736099,0.0,1.0,0.0,0.0,0.0
-1.5714398006357044,-0.5072986859471242,-1.9427051193093123,-0.4679635114648667,-1.0642577798058344,0.0,0.0,0.0,0.0,0.0
-0.6123792132458882,0.8381651815563195,-0.5653767977296783,-0.4676916565149845,-0.9167580992604069,1.0,0.0,0.0,0.0,1.0
-1.5714398006357044,0.3977767008102112,-1.9427051193093123,-0.4679635114648667,-0.6507827005878061,0.0,0.0,0.0,0.0,0.0
-0.15125169620857423,-2.995630114524777,1.1580689688176393,-0.40333028566958096,0.215053189247278,0.0,1.0,0.0,0.0,1.0
-0.8114022671694724,0.40560431467894575,-1.0293695999788406,-0.48034192327757264,-0.8097709535216423,1.0,0.0,0.0,0.0,1.0
-0.859132637940463,1.0300209909015614,0.9994042658633521,-0.3766858579506042,-0.42257941645486946,0.0,0.0,0.0,0.0,0.0
-0.09090783759881291,0.3118669903958496,0.18907117234499543,-0.0876399551554397,-0.2813649516121847,0.0,0.0,0.0,0.0,0.0
-0.17749769958458478,1.8883354567170905,0.15711395325835342,-0.13834976266336332,-0.2069617180372336,0.0,0.0,0.0,0.0,0.0
0.30157122965396516,-1.8280673527992257,0.5765164922921264,-0.29705538417311095,-0.8751520717298437,0.0,1.0,0.0,0.0,0.0
-0.22522807035557543,2.094962895111859,0.7973014386821029,-0.4297408562272203,0.110215003643524,1.0,0.0,0.0,0.0,1.0
-1.0919095069407967,-0.9434422817250994,-1.4860373596440766,-0.41725370395694306,-0.13648730659614292,0.0,0.0,0.0,0.0,0.0
0.20303314420479715,0.060376113293893224,-1.4069445355509436,-0.3538392556516917,-0.6979207657655635,1.0,0.0,0.0,0.0,0.0
-0.49203553618336693,1.3812368772045125,-0.9501377388468993,-0.27729463523507397,0.16516482876826385,0.0,0.0,0.0,0.0,0.0
0.021525354338999422,0.10985839197442085,0.5266994553802472,-0.370709795071359,0.06114194807733391,0.0,1.0,0.0,0.0,1.0
0.8369377117896841,0.11956246545849702,-0.06973976982767129,-0.03860072789489013,1.9399207461696546,0.0,1.0,0.0,0.0,1.0
-0.4719814950501503,1.4200710109943504,-0.5357459987456525,-0.4563064164286553,-0.029394197481042217,1.0,0.0,0.0,0.0,1.0
0.4281655599916687,0.6272998963374321,-1.9844238011862902,-0.29058792183875126,-0.793921023605104,1.0,0.0,0.0,0.0,0.0
0.254302223339333,0.3554325982459673,0.982121420779499,-0.31166818312887556,-0.4407428988571702,0.0,1.0,0.0,0.0,0.0
-0.32043673830151903,-0.6576229403555348,-0.5425891620486817,-0.4411260963135496,0.3058214209468703,1.0,0.0,0.0,0.0,1.0
0.8369377117896841,0.08743212893072981,-0.49329260222867066,-0.03860072789489013,0.16374950969559546,0.0,1.0,0.0,0.0,1.0
1.1752715772020588,0.37049133479661517,1.4092262083819955,2.16894647894716,1.1865678571504426,0.0,0.0,0.0,0.0,0.0
-0.7909530155275523,0.07890017747514307,0.4210858807375426,-0.47270417970199885,2.585283695416282,0.0,1.0,0.0,0.0,0.0
-0.028680210402127117,-0.41837157812367193,0.8653484552572117,-0.3810420771612935,-0.25875241343919675,0.0,1.0,0.0,0.0,0.0
0.682563437899705,0.6618063506825598,0.29994979188714316,-0.13454334730142556,-0.5744919716941403,0.0,1.0,0.0,0.0,0.0
0.9451004211754882,-0.4275968699675997,0.8758976148654845,-0.03758258658698945,-1.0162374961678926,1.0,0.0,0.0,0.0,0.0
0.5669927531617989,-0.18467051650906205,0.8998020017349634,-0.1935849592439089,-0.3983615770217891,0.0,1.0,0.0,0.0,0.0
-0.7047583640504839,1.2205114210566077,-0.8010357201462226,-0.4740167898962786,-0.7100697521356154,1.0,0.0,0.0,0.0,0.0
1.6798613515033338,-1.6785234152762025,0.11332783950348208,0.8720980963107203,1.0607009256691322,1.0,0.0,0.0,0.0,0.0
-0.8114022671694724,-0.8418280654713449,-0.11755886301470912,-0.48034192327757264,-0.518985584221749,1.0,0.0,0.0,0.0,1.0
-0.8842923552117115,1.2982064621809628,-0.5038850448276089,-0.3817568387013966,-0.7174685215559395,0.0,0.0,0.0,0.0,0.0
0.14765832022034447,-0.1455150368538454,-1.023886142983646,-0.36648952241427984,-0.5521171835458534,1.0,0.0,0.0,0.0,1.0
-0.7008163820079764,0.15786025448283864,-0.791902364952918,-0.46635720641818196,0.917559482833744,0.0,1.0,0.0,0.0,0.0
0.021525354338999422,0.30958097227314574,0.28768280799989715,-0.01157524389355435,0.8306916059620725,0.0,0.0,0.0,0.0,0.0
1.2610931815001398,-0.5855733485651679,0.3422778720293782,0.3673103542096828,-0.941177193262063,0.0,1.0,0.0,0.0,0.0
0.3020325941103236,1.5612773673365286,-1.0268117379974082,-0.3285387221265155,0.10511664489535112,1.0,0.0,0.0,0.0,0.0
1.5416004212714647,0.23937603451802159,-0.2339326527738176,0.6202312850675915,0.09961982376525735,1.0,0.0,0.0,0.0,0.0
0.3020325941103236,0.847876990829408,-1.4164650960366099,-0.3285387221265155,-0.07684752829016393,1.0,0.0,0.0,0.0,1.0
-1.4628220988121465,-1.1788708575512388,0.2512180258599326,-0.5034919114531089,1.4871772347146763,1.0,0.0,0.0,0.0,0.0
1.7959982991794998,1.2649353120323656,0.7265623127130492,1.126241955571115,-0.046596067936205805,1.0,0.0,0.0,0.0,1.0
-0.5671901629960939,-1.412352085194071,-0.44940154520399117,-0.45528690417896633,-0.6942510637648059,0.0,1.0,0.0,0.0,1.0
-0.09090783759881291,0.26871151181777997,1.4823030781799569,-0.0876399551554397,0.7223904040415121,0.0,0.0,0.0,0.0,1.0
-0.76459493319541,-1.0220469416017595,0.04238158549909358,-0.3558948368723555,0.4129390744711627,0.0,0.0,0.0,0.0,0.0
-0.8114022671694724,-0.1911375280765455,-1.0293695999788406,-0.3665438964490195,-0.5298117088693453,0.0,0.0,0.0,0.0,0.0
0.020833192223563436,-2.9436619731468254,-0.876637902741232,-0.3708573991012151,-1.2271530232060852,0.0,1.0,0.0,0.0,0.0
0.46191937506841746,1.2529287897185062,-0.8276435178555933,0.4397420429269658,-0.3780184939041836,0.0,0.0,0.0,0.0,0.0
-1.2909325608643802,-0.8884912474420619,1.3816076651749443,-0.4993173234214548,1.4805458711634176,1.0,0.0,0.0,0.0,0.0
-0.7047583640504839,0.9113585062851239,-1.3326469511667192,-0.3411889926950577,-0.008058479183389585,0.0,0.0,0.0,0.0,0.0
-0.392067834228018,-0.5375102783411808,0.1122997991842494,-0.43713160850665267,-0.5842928247574639,0.0,1.0,0.0,0.0,1.0
-1.9248371284492685,0.4318519077047688,-1.0422206064393509,-0.48824743446803615,-0.25359814582057477,0.0,0.0,0.0,0.0,1.0
-1.5996811086443392,-0.3428016334417329,-1.5262680591669653,-0.5061484674732524,-0.683308634867904,1.0,0.0,0.0,0.0,1.0
1.5416004212714647,-0.10688319420914909,0.6464884531242651,0.6202312850675915,0.2298119570519073,1.0,0.0,0.0,0.0,1.0
-0.0716448954387871,-0.41601860457393347,-0.050649139128833766,-0.40772939206031694,3.6189986642229446,1.0,0.0,0.0,0.0,0.0
-0.9347734889573457,0.6285016310006211,2.167304580860155,-0.48654055399124085,-1.0204735452259677,1.0,0.0,0.0,0.0,0.0
-0.22720751656055635,-1.6246618314772114,-0.27353113720256617,-0.4152862120879338,-0.4461152398419597,0.0,1.0,0.0,0.0,1.0
0.6096733498574658,-0.6167447779190767,0.27288817857433945,-0.34118898838071327,-0.7939209926599666,0.0,0.0,0.0,1.0,0.0
0.3578330200624714,0.884645009294006,0.08046267772772854,-0.2783096723813725,0.8306980028848118,0.0,1.0,0.0,0.0,0.0
-0.3771359745150717,-0.10111604923297125,1.1598385425983062,0.03961030881433072,0.14628411273229464,0.0,0.0,1.0,0.0,0.0
1.1876904472864842,-0.9797981520447407,-1.163561146732306,0.2781575201765329,-0.231768812317365,0.0,1.0,0.0,0.0,1.0
-0.6141109187224668,-1.9432958094785548,-1.463189908590115,-0.31634118701617514,-0.7567868466438841,0.0,0.0,0.0,0.0,1.0
-1.105886062635038,-0.5119101074433842,-0.6120173831554593,-0.49349820071066425,-0.14407625338090843,1.0,0.0,0.0,0.0,0.0
-0.8114022671694724,-0.8030438854410249,-1.0293695999788406,-0.3665438964490195,-0.6048744111754362,0.0,0.0,0.0,0.0,0.0
0.021525354338999422,-0.35199272817196325,-1.3094170985191511,-0.391790055939456,-0.6780245923732395,1.0,0.0,0.0,0.0,1.0
-0.5811997843362573,-0.9909663532018039,0.44759316084562567,-0.3064832004366348,-0.679662127042595,0.0,0.0,0.0,0.0,1.0
1.4426009713659376,-0.10453702927356139,1.560713906939552,0.6329976079508578,-0.7222136862824045,0.0,1.0,0.0,0.0,1.0
0.5348094631106572,0.7290123313529815,-0.7985616774589017,-0.252637121550987,-1.009844904601223,1.0,0.0,0.0,0.0,0.0
-0.6968967342611776,-0.9000974569264367,-1.0516659535750317,-0.46606199835846945,-0.4881103100949967,0.0,1.0,0.0,0.0,1.0
-1.6366854354644822,-0.12023202958638811,1.7110932562823926,-0.4286833551685065,3.1051609556995974,0.0,0.0,1.0,0.0,0.0
0.18196097783017962,-0.14840596030442416,0.9885132699094102,-0.33218514327888854,1.8054700253032256,0.0,1.0,0.0,0.0,0.0
0.27810167996261453,-2.601773264173028,-0.1920930787066646,-0.3044355856659214,-0.6314592692026443,0.0,1.0,0.0,0.0,0.0
-1.1803466757028847,-2.5547623619588142,-0.7948675183577601,-0.42942405775884473,-0.31813957711416385,0.0,0.0,0.0,0.0,0.0
-1.6443298886779443,0.7960043798695872,2.167304250747906,-0.5050294622405085,-0.4357371740066557,0.0,1.0,0.0,0.0,0.0
0.20303314420479715,-1.262774120480184,-0.023384785027239667,-0.3538392556516917,-1.102323451053278,1.0,0.0,0.0,0.0,1.0
-0.7539020468077344,0.4911963697947971,-1.2534004645643857,-0.3533593464969594,-0.22644818371242276,0.0,0.0,0.0,0.0,0.0
-0.1583930858327723,-0.20356808880513377,-0.12407225171469499,-0.1277007030866994,1.2308680922012274,0.0,0.0,0.0,0.0,0.0
0.9805859417288163,0.4747432004365775,0.2118349933440352,-0.012282053061813314,-0.9328198378964172,1.0,0.0,0.0,0.0,1.0
-0.23518242880904328,1.1749038327282155,-0.2992765788855664,-0.16877564716811744,-1.561923312559705,0.0,0.0,0.0,0.0,1.0
0.3020325941103236,0.23999724511017637,0.861672038409827,-0.29690778014325475,-0.5974554669001378,0.0,1.0,0.0,0.0,0.0
0.7494674418246375,0.2867541102759549,1.1448479061028427,-0.09557588341938665,-0.029394359380825904,0.0,1.0,0.0,0.0,0.0
-0.720754821841456,-0.22143546965932062,1.0622600306214467,-0.17912558519039162,-0.7939211319130747,0.0,0.0,1.0,0.0,0.0
-1.5714398006357044,1.1788523843596335,-1.4896980321265045,-0.5056424568027489,-0.32322037178916935,1.0,0.0,0.0,0.0,0.0
-1.204342698878609,0.13879722774751302,0.1837781707032277,-0.4324666462093201,-0.34300616831325675,0.0,0.0,0.0,0.0,1.0
-0.8114022671694724,-1.047769200381511,-1.2571321671199462,-0.48034192327757264,-1.049218545748946,1.0,0.0,0.0,0.0,0.0
0.6386238490882972,-2.4723644139672336,1.9772914800512418,-0.15815999207841897,1.60025375223272,0.0,1.0,0.0,0.0,0.0
-0.458004939355909,-1.5018384081334952,0.13744446166327462,-0.4550413897523965,-0.26927323474982723,1.0,0.0,0.0,0.0,0.0
1.8472673783140374,-0.2875812577504325,1.5970052465395939,1.252744623196996,0.21288540258372318,1.0,0.0,0.0,0.0,1.0
-1.0919095069407967,-1.8823243203027333,-1.4860373596440766,-0.41725370395694306,-0.42257986405402054,0.0,0.0,0.0,0.0,0.0
1.6124813282586845,0.01770215811795938,1.1042511325164484,0.9534459567686859,-0.09652339789555449,0.0,1.0,0.0,0.0,1.0
-1.0386666291016906,-1.7098508402357808,-0.4291672479531579,-0.49096814735814664,2.292851314967684,1.0,0.0,0.0,0.0,0.0
1.5416004212714647,0.5851730803918473,1.026681967413065,0.6202312850675915,0.09961963338015925,1.0,0.0,0.0,0.0,1.0
0.14765832022034447,0.5416840136857612,-0.8274792583896476,0.08984437112229285,0.09326267281199037,0.0,0.0,0.0,0.0,1.0
0.021525354338999422,-0.031566982572115786,-0.49503594928950173,-0.391790055939456,2.8411656180178873,1.0,0.0,0.0,0.0,1.0
1.9815876110708,1.0500365659656494,0.5880517646780641,1.632252626074639,0.23447908512246024,1.0,0.0,0.0,0.0,1.0
1.9172804561191557,0.7045149157674673,0.9863946986096276,1.441360100627185,-0.35861618936418055,1.0,0.0,0.0,0.0,1.0
0.2009011980594498,0.930480287019496,0.8965217464785582,0.13852578632989954,0.03315807842866962,0.0,0.0,0.0,0.0,0.0
0.2856989118541463,0.6337337970022339,1.6530304118798906,-0.302073921188222,0.24583537429662486,0.0,1.0,0.0,0.0,0.0
0.11821489900452072,1.7653491481206272,-1.0840121315208837,-0.3728146557955739,2.01068525879784,1.0,0.0,0.0,0.0,1.0
0.29507961119597553,-0.639753337349054,0.3143465175323227,-0.29912184059109787,-0.4802018090758379,0.0,1.0,0.0,0.0,1.0
-0.13284891955097974,-0.2916689149434136,-0.5713311425592301,-0.4002306010426006,-0.2014126216593307,0.0,1.0,0.0,0.0,0.0
0.254302223339333,-0.20033620232817764,1.7255251081401417,-0.31166818312887556,-0.9238907079541532,0.0,1.0,0.0,0.0,0.0
0.5010556480339079,-0.36057105126023176,-0.45445305263816993,-0.26528738831357507,-0.8007615241527262,1.0,0.0,0.0,0.0,0.0
-1.5714398006357044,-1.2562840117775282,-1.9427051193093123,-0.5056424568027489,-0.6507827005878061,1.0,0.0,0.0,0.0,0.0
0.2785789590271948,0.4126538838248753,0.4193695158384172,-0.3042879816360652,-0.16549677472856902,0.0,1.0,0.0,0.0,0.0
0.021525354338999422,0.4264577725907932,1.8447740882611336,-0.370709795071359,-1.1938274958362776,0.0,1.0,0.0,0.0,0.0
-1.3386629316353715,-0.12297809840026125,-0.2739587000804042,-0.44767958846169725,0.38080370816934567,0.0,0.0,0.0,0.0,0.0
1.9815876110708,1.0345051737405235,1.2982898628340438,1.632252626074639,0.5057746221940782,1.0,0.0,0.0,0.0,1.0
0.1590935553933894,0.40560431467894575,0.8784211283833947,-0.3639594690617622,-0.7567868784731674,1.0,0.0,0.0,0.0,1.0
-1.5714398006357044,0.9129277261598537,-1.717325958476382,-0.4679635114648667,-0.22205490754192564,0.0,0.0,0.0,0.0,0.0
-1.4395655903799223,0.11688045081199441,2.1673043831687044,-0.3988557332587716,0.3951619970254573,0.0,0.0,1.0,0.0,0.0
1.1997643309947708,-0.5030799191449994,1.0838034043915947,0.29217990301287267,-0.25359814582057477,0.0,1.0,0.0,0.0,1.0
-1.5714398006357044,0.9129475577399776,-1.717325958476382,-0.4679635114648667,-0.22205490754192564,0.0,0.0,0.0,0.0,0.0
0.8262116678388377,-0.35561381209649295,1.774963208464826,-0.04598092938770061,-1.431507679092457,0.0,1.0,0.0,0.0,0.0
0.9974999294396251,1.2653043300742466,1.3450479086509486,1.559921690776998,0.14969356881575774,0.0,0.0,0.0,0.0,0.0
-0.7027845653459144,-0.2691588622156652,-0.618678481809941,-0.34068189461997844,-0.6003493283362418,0.0,0.0,0.0,0.0,1.0
-0.71271035937911,-0.6260892739489037,-0.8193024305328319,-0.34321738499537463,-0.1731709600602956,0.0,0.0,0.0,0.0,1.0
0.3466813741439281,1.4086767020190072,-0.9355512667912382,-0.31588845536392746,-0.01410364575297135,1.0,0.0,0.0,0.0,0.0
-0.66631425320043,-1.8998376799713985,0.41557596536463265,-0.46370033388077014,0.8696893984608938,0.0,1.0,0.0,0.0,1.0
1.939257273143247,-0.6547580272964578,0.6459672165255957,1.5046114344401251,0.22323224541927086,1.0,0.0,0.0,0.0,0.0
0.5010556480339079,-0.7941219677298231,0.36872706857510706,-0.2231057652151506,-1.0591650818739926,0.0,1.0,0.0,0.0,1.0
-1.0919095069407967,-0.636072416198972,-1.4860373596440766,-0.41725370395694306,0.11021516334147229,0.0,0.0,0.0,0.0,0.0
-0.05136473370323972,1.0130754708290424,-0.34311148563574256,-0.40444032270204405,0.5057744617378443,1.0,0.0,0.0,0.0,1.0
-0.5623466241217823,-0.9095831559031274,-0.4357015124140338,-0.45484409208939774,0.144748167573041,0.0,1.0,0.0,0.0,1.0
-0.05059647601554965,1.1005833596644081,-0.751789053790836,-0.40431382003441824,0.24583545227835446,1.0,0.0,0.0,0.0,0.0
-2.2053443682205924,0.6711543852662415,-1.799748269359175,-0.49838939596962084,0.14628411273229464,0.0,0.0,0.0,0.0,0.0
1.2008973207466864,0.24332291341025256,-0.4870458838165784,0.29350833928157855,-0.3213047995526241,0.0,1.0,0.0,0.0,0.0
-0.8114022671694724,-0.35483562448573636,-0.6875832209275924,-0.3665438964490195,0.17036930753655413,0.0,0.0,0.0,0.0,0.0
0.05725296812031826,-0.5044821692578085,0.2863897249215971,-0.3628867814889799,-1.3328193109753985,0.0,1.0,0.0,0.0,0.0
-1.0919095069407967,-1.6861707179950682,-1.4860373596440766,-0.41725370395694306,0.09601849411762961,0.0,0.0,0.0,0.0,0.0
0.3020325941103236,-2.2851845184523527,-0.684727601973491,-0.3285387221265155,0.7992543501595316,1.0,0.0,0.0,0.0,0.0
1.9172804561191557,1.051176696252729,0.9718969339191134,1.441360100627185,1.1681196526400042,1.0,0.0,0.0,0.0,1.0
-0.5688122410584753,-0.20433162014177028,-0.4539682228006434,-0.2949753546977531,-0.48020143817587213,0.0,0.0,0.0,1.0,0.0
0.4281655599916687,-1.3639356505755575,-0.34248371950429757,-0.29058792183875126,-0.7505978046576801,1.0,0.0,0.0,0.0,0.0
1.8472673783140374,1.2080127335714979,0.1598956414799389,1.252744623196996,0.3297204226022633,1.0,0.0,0.0,0.0,1.0
0.3466813741439281,-0.34229600434058916,1.2544261128286704,0.29268360115398734,-1.3625383621703762,0.0,0.0,0.0,0.0,0.0
0.2291425060680845,-0.8931010113219883,0.9318357759973521,-0.319048384621686,-0.5729727253659007,0.0,1.0,0.0,0.0,1.0
-0.059094601569155664,1.3110419247858218,-0.7725195488117277,-0.06735603215227026,0.6767868317512139,0.0,0.0,0.0,0.0,0.0
-0.66631425320043,1.4036352098559213,0.010077972813181697,-0.47148673654376094,-0.518985584221749,1.0,0.0,0.0,0.0,1.0
-0.33187197347456393,0.7004738008362147,0.3655013140419949,-0.4297514070138423,-0.7567869739610079,0.0,1.0,0.0,0.0,0.0
1.7959982991794998,0.7800899348248908,0.8999813088993236,1.126241955571115,0.32650626568927493,1.0,0.0,0.0,0.0,1.0
-0.5786253981691388,-1.401415026335116,-0.4813682883805574,-0.45632013238795976,0.24583517934232096,0.0,1.0,0.0,0.0,1.0
1.9176822723861426,0.7866404468085051,1.326871666142341,1.4424986246358176,-0.28242784525139636,1.0,0.0,0.0,0.0,0.0
-0.45938995678881567,-1.743303735308914,-0.5015301667953659,-0.44465941402931924,-0.28534438438387355,0.0,1.0,0.0,0.0,0.0
0.3886224560960949,1.2956298336664747,0.032699750638527106,-0.2673869741720131,-0.7479141361697057,0.0,1.0,0.0,0.0,0.0
-0.28938850342980177,-2.4917096834295926,-0.4561373120239716,-0.43758402162002485,0.04813539280490294,1.0,0.0,0.0,0.0,1.0
0.5348094631106572,0.7290123313529815,-0.7985616774589017,-0.252637121550987,-1.009844904601223,1.0,0.0,0.0,0.0,0.0
-0.8114022671694724,0.8259690373839802,-1.0293695999788406,-0.3665438964490195,-0.3279924010696083,0.0,0.0,0.0,0.0,1.0
0.560674755126054,0.3764119573786613,0.09102519829001476,-0.2425169081409165,-0.21627856338932286,1.0,0.0,0.0,0.0,0.0
-0.9952199622752753,0.5866739908976276,-0.6389685654735728,-0.48919711001138433,-1.0302296180940413,1.0,0.0,0.0,0.0,1.0
0.44712060807936593,0.33345691327970894,1.6316105687928448,-0.24524636969358185,-0.8666312970354914,0.0,1.0,0.0,0.0,0.0
-1.173969003965992,0.6697277072811216,-0.7799652323387727,-0.42859748789646557,-0.9148229864541626,0.0,0.0,0.0,0.0,1.0
1.1344065413382065,0.00724000735207501,-1.258203664721565,0.21911590823404967,0.2303425466576101,0.0,1.0,0.0,0.0,0.0
-0.7517831600773263,0.5002986378949944,-0.5334192728601739,-0.4769263512516738,-1.8083177570528166,1.0,0.0,0.0,0.0,0.0
0.5007096535397393,0.9662426018760902,-1.4832052714449515,-0.26541389098120094,-1.0845877971050115,1.0,0.0,0.0,0.0,0.0
0.31119585359060065,0.799561001311771,1.2544020760951782,0.25211575514764833,-0.5887058981684186,0.0,0.0,0.0,0.0,0.0
0.3318218368663001,0.5156235172546451,-0.014111424457676918,0.27544226660129323,-0.7994516272983277,0.0,0.0,0.0,0.0,1.0
-1.0073573959914144,0.10140058427926013,2.1673045605841086,-0.29445905657469973,1.8054665052981569,0.0,0.0,1.0,0.0,0.0
1.5020573173758915,-1.3053948467148295,0.8365781687248242,0.5569799512546509,-0.14407354568639297,1.0,0.0,0.0,0.0,0.0
0.3001852873340068,0.489561495427725,1.023918539510758,0.23994540134574674,-0.3390275345383216,0.0,0.0,0.0,0.0,1.0
-1.3386629316353715,0.4318519077047688,0.15191427504467545,-0.44767958846169725,-0.4407428988571702,0.0,0.0,0.0,0.0,0.0
-0.12425482174547947,-0.6836796020106716,-0.005972708450935824,-0.39875456074403853,-0.6549161198322913,0.0,1.0,0.0,0.0,0.0
-0.8114022671694724,0.7589792480812705,-1.6768740059712115,-0.48034192327757264,0.2797405305319615,1.0,0.0,0.0,0.0,0.0
1.0620701275765563,-2.2851845184523527,0.17113169143708984,0.05096928075112722,-0.6992412103679005,1.0,0.0,0.0,0.0,0.0
-0.2764971494901113,-2.149820974455795,0.5689675588494849,-0.42237120552103186,0.6218187345026077,0.0,1.0,0.0,0.0,0.0
-0.392067834228018,1.0012306268313471,0.12237861717566693,-0.2397693776792105,-0.25238116584023806,0.0,0.0,0.0,0.0,1.0
1.2008973207466864,-0.6923376451343967,-0.21332375153492988,0.29350833928157855,-0.46144098586927695,0.0,1.0,0.0,0.0,0.0
-1.0748267630450625,-1.204315870399576,-0.8410989872438152,-0.49235967670203135,-0.6985305550219073,1.0,0.0,0.0,0.0,0.0
0.3020325941103236,0.8478543624938165,-1.4164650960366099,-0.3285387221265155,-0.07684752829016393,1.0,0.0,0.0,0.0,1.0
-1.3386629316353715,-0.5375102783411808,-1.7600380154432183,-0.44767958846169725,1.1873223901112668,0.0,0.0,0.0,0.0,0.0
-1.2909325608643802,0.3367206680869798,-1.0325726941207518,-0.44260860771090493,0.19996369467754496,0.0,0.0,0.0,0.0,0.0
-0.013960166214328612,0.6134837196207487,-0.22900165717399873,-0.03693014764751613,0.5764102993268283,0.0,0.0,0.0,0.0,1.0
1.7959982991794998,0.7800899348248908,0.8999813088993236,1.126241955571115,0.32650626568927493,1.0,0.0,0.0,0.0,1.0
-0.33187197347456393,0.09498670384651642,-1.0277704564062053,-0.2144144739252487,-0.7387215641773196,0.0,0.0,0.0,0.0,1.0
0.7815628878052314,0.8266545707048586,-1.026492293035103,-0.13878472068769415,-1.085232125005515,1.0,0.0,0.0,0.0,0.0
1.7959982991794998,1.2649353120323656,0.8999813088993236,1.126241955571115,-0.046596067936205805,1.0,0.0,0.0,0.0,1.0
-0.7887177438683591,0.38999464995541494,1.0945310590326844,-0.36147291569822715,-0.26592006541180546,0.0,0.0,0.0,0.0,0.0
-0.3553256085576928,-0.05668989670277652,0.028553637466800393,-0.22455643542683343,-0.6314590440515798,0.0,0.0,0.0,0.0,1.0
-1.9248371284492685,0.4318519077047688,-1.0422206064393509,-0.48824743446803615,-0.25359814582057477,0.0,0.0,0.0,0.0,1.0
-0.5835846737190313,1.0058023681540404,0.77353792156219,-0.46554111116534463,-0.25875241343919675,1.0,0.0,0.0,0.0,0.0
-0.26488745561568344,-1.8490595057447377,0.34246035257135227,-0.42074756119261353,-1.313799829080346,0.0,1.0,0.0,0.0,0.0
-0.17749769958458478,1.0339003218511262,0.3497890477234593,-0.407610802535411,-0.5189854328149123,0.0,1.0,0.0,0.0,0.0
0.3024936510928463,0.9347677933037865,2.1673047329305137,-0.32841221945888965,-0.008956310624689899,1.0,0.0,0.0,0.0,0.0
-0.33187197347456393,-0.9425881842909543,0.8239269384117812,-0.2144144739252487,-0.36561227343796837,0.0,0.0,0.0,0.0,0.0
-0.44702350280633113,0.36153563509161474,-0.48007918153764056,-0.26106749683253844,0.19996369467754496,0.0,0.0,0.0,0.0,0.0
